"","sub_id","BFI_target_group","group_cond","opin_pol_combined","identification","self","Targ","stereo","EDBFI_number","self_c","stereo_c","identification_c"
"2975",68,"Anti","In-group","2",4,2,4,3,23,-1.37329184142876,-0.0738936256597644,0.608607251779058
"2976",68,"Anti","In-group","2",4,2,4,3,23,-1.37329184142876,-0.0738936256597644,0.608607251779058
"2977",68,"Anti","In-group","2",4,5,5,5,24,1.62670815857124,1.92610637434024,0.608607251779058
"2978",68,"Anti","In-group","2",4,5,5,5,24,1.62670815857124,1.92610637434024,0.608607251779058
"2979",68,"Anti","In-group","2",4,5,5,4,2,1.62670815857124,0.926106374340236,0.608607251779058
"2980",68,"Anti","In-group","2",4,5,5,4,2,1.62670815857124,0.926106374340236,0.608607251779058
"2981",68,"Anti","In-group","2",4,5,4,4,3,1.62670815857124,0.926106374340236,0.608607251779058
"2982",68,"Anti","In-group","2",4,5,4,4,3,1.62670815857124,0.926106374340236,0.608607251779058
"2983",68,"Anti","In-group","2",4,4,5,4,4,0.626708158571235,0.926106374340236,0.608607251779058
"2984",68,"Anti","In-group","2",4,4,5,4,4,0.626708158571235,0.926106374340236,0.608607251779058
"2985",68,"Anti","In-group","2",4,3,2,4,5,-0.373291841428765,0.926106374340236,0.608607251779058
"2986",68,"Anti","In-group","2",4,3,2,4,5,-0.373291841428765,0.926106374340236,0.608607251779058
"2987",68,"Anti","In-group","2",4,1,4,4,6,-2.37329184142876,0.926106374340236,0.608607251779058
"2988",68,"Anti","In-group","2",4,1,4,4,6,-2.37329184142876,0.926106374340236,0.608607251779058
"2989",68,"Anti","In-group","2",4,5,4,3,7,1.62670815857124,-0.0738936256597644,0.608607251779058
"2990",68,"Anti","In-group","2",4,5,4,3,7,1.62670815857124,-0.0738936256597644,0.608607251779058
"2991",68,"Anti","In-group","2",4,2,2,5,8,-1.37329184142876,1.92610637434024,0.608607251779058
"2992",68,"Anti","In-group","2",4,2,2,5,8,-1.37329184142876,1.92610637434024,0.608607251779058
"2993",68,"Anti","In-group","2",4,2,2,2,9,-1.37329184142876,-1.07389362565976,0.608607251779058
"2994",68,"Anti","In-group","2",4,2,2,2,9,-1.37329184142876,-1.07389362565976,0.608607251779058
"2995",68,"Anti","In-group","2",4,4,5,5,10,0.626708158571235,1.92610637434024,0.608607251779058
"2996",68,"Anti","In-group","2",4,4,5,5,10,0.626708158571235,1.92610637434024,0.608607251779058
"2997",68,"Anti","In-group","2",4,4,4,3,11,0.626708158571235,-0.0738936256597644,0.608607251779058
"2998",68,"Anti","In-group","2",4,4,4,3,11,0.626708158571235,-0.0738936256597644,0.608607251779058
"2999",68,"Anti","In-group","2",4,5,4,4,12,1.62670815857124,0.926106374340236,0.608607251779058
"3000",68,"Anti","In-group","2",4,5,4,4,12,1.62670815857124,0.926106374340236,0.608607251779058
"3001",68,"Anti","In-group","2",4,2,1,2,14,-1.37329184142876,-1.07389362565976,0.608607251779058
"3002",68,"Anti","In-group","2",4,2,1,2,14,-1.37329184142876,-1.07389362565976,0.608607251779058
"3003",68,"Anti","In-group","2",4,4,4,3,15,0.626708158571235,-0.0738936256597644,0.608607251779058
"3004",68,"Anti","In-group","2",4,4,4,3,15,0.626708158571235,-0.0738936256597644,0.608607251779058
"3005",68,"Anti","In-group","2",4,4,5,3,16,0.626708158571235,-0.0738936256597644,0.608607251779058
"3006",68,"Anti","In-group","2",4,4,5,3,16,0.626708158571235,-0.0738936256597644,0.608607251779058
"3007",68,"Anti","In-group","2",4,4,2,2,17,0.626708158571235,-1.07389362565976,0.608607251779058
"3008",68,"Anti","In-group","2",4,4,2,2,17,0.626708158571235,-1.07389362565976,0.608607251779058
"3009",68,"Anti","In-group","2",4,4,2,3,18,0.626708158571235,-0.0738936256597644,0.608607251779058
"3010",68,"Anti","In-group","2",4,4,2,3,18,0.626708158571235,-0.0738936256597644,0.608607251779058
"3011",68,"Anti","In-group","2",4,5,3,2,19,1.62670815857124,-1.07389362565976,0.608607251779058
"3012",68,"Anti","In-group","2",4,5,3,2,19,1.62670815857124,-1.07389362565976,0.608607251779058
"3013",69,"Anti","In-group","2",5,3,3,3,1,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3014",69,"Anti","In-group","2",5,4,3,3,20,0.626708158571235,-0.0738936256597644,1.60860725177906
"3015",69,"Anti","In-group","2",5,3,3,3,1,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3016",69,"Anti","In-group","2",5,4,3,3,20,0.626708158571235,-0.0738936256597644,1.60860725177906
"3017",69,"Anti","In-group","2",5,3,3,3,21,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3018",69,"Anti","In-group","2",5,3,3,3,21,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3019",69,"Anti","In-group","2",5,3,3,3,22,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3020",69,"Anti","In-group","2",5,3,3,3,22,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3021",69,"Anti","In-group","2",5,5,3,3,23,1.62670815857124,-0.0738936256597644,1.60860725177906
"3022",69,"Anti","In-group","2",5,5,3,3,23,1.62670815857124,-0.0738936256597644,1.60860725177906
"3023",69,"Anti","In-group","2",5,4,3,3,24,0.626708158571235,-0.0738936256597644,1.60860725177906
"3024",69,"Anti","In-group","2",5,4,3,3,24,0.626708158571235,-0.0738936256597644,1.60860725177906
"3025",69,"Anti","In-group","2",5,3,3,3,2,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3026",69,"Anti","In-group","2",5,3,3,3,2,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3027",69,"Anti","In-group","2",5,5,3,3,3,1.62670815857124,-0.0738936256597644,1.60860725177906
"3028",69,"Anti","In-group","2",5,5,3,3,3,1.62670815857124,-0.0738936256597644,1.60860725177906
"3029",69,"Anti","In-group","2",5,3,3,3,4,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3030",69,"Anti","In-group","2",5,3,3,3,4,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3031",69,"Anti","In-group","2",5,5,3,3,5,1.62670815857124,-0.0738936256597644,1.60860725177906
"3032",69,"Anti","In-group","2",5,5,3,3,5,1.62670815857124,-0.0738936256597644,1.60860725177906
"3033",69,"Anti","In-group","2",5,1,3,3,6,-2.37329184142876,-0.0738936256597644,1.60860725177906
"3034",69,"Anti","In-group","2",5,1,3,3,6,-2.37329184142876,-0.0738936256597644,1.60860725177906
"3035",69,"Anti","In-group","2",5,3,3,3,7,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3036",69,"Anti","In-group","2",5,3,3,3,7,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3037",69,"Anti","In-group","2",5,3,3,3,8,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3038",69,"Anti","In-group","2",5,3,3,3,8,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3039",69,"Anti","In-group","2",5,3,3,3,9,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3040",69,"Anti","In-group","2",5,3,3,3,9,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3041",69,"Anti","In-group","2",5,3,3,3,10,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3042",69,"Anti","In-group","2",5,3,3,3,10,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3043",69,"Anti","In-group","2",5,3,3,3,11,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3044",69,"Anti","In-group","2",5,3,3,3,11,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3045",69,"Anti","In-group","2",5,3,3,3,12,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3046",69,"Anti","In-group","2",5,3,3,3,12,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3047",69,"Anti","In-group","2",5,3,3,3,13,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3048",69,"Anti","In-group","2",5,3,3,3,13,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3049",69,"Anti","In-group","2",5,3,3,3,14,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3050",69,"Anti","In-group","2",5,3,3,3,14,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3051",69,"Anti","In-group","2",5,4,3,3,15,0.626708158571235,-0.0738936256597644,1.60860725177906
"3052",69,"Anti","In-group","2",5,4,3,3,15,0.626708158571235,-0.0738936256597644,1.60860725177906
"3053",69,"Anti","In-group","2",5,3,3,3,16,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3054",69,"Anti","In-group","2",5,3,3,3,16,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3055",69,"Anti","In-group","2",5,3,3,3,17,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3056",69,"Anti","In-group","2",5,3,3,3,17,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3057",69,"Anti","In-group","2",5,3,3,3,18,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3058",69,"Anti","In-group","2",5,3,3,3,18,-0.373291841428765,-0.0738936256597644,1.60860725177906
